ID,Concept,Property
s76,horse,beh_-_neighs
s76,horse,used_by_riding
s76,eye,a_body_part
s76,eye,part_of_head
s76,eye,used_for_seeing
s76,eye,used_for_distinguishing_colours
s76,eye,is_defected
s76,apple,a_fruit
s76,apple,is_hard
s76,apple,is_round
s76,apple,different_colours
s76,apple,is_edible
s76,train,a_vehicle
s76,train,used_for_travel
s76,train,used_on_rail_tracks
s76,train,has_cars
s76,train,used_by_many_passengers
s76,potato,a_tuber
s76,potato,is_yellow_inside
s76,potato,is_brown
s76,potato,is_edible
s76,sword,an_object
s76,sword,made_of_metal
s76,sword,is_sharp
s76,sword,used_for_hurting
s76,sword,used_for_killing
s77,leg,a_body_part
s77,leg,used_for_moving
s77,leg,there_are_2
s77,table,furniture
s77,table,has_4_legs
s77,table,used_for_eating_on
s77,sweater,clothing
s77,sweater,worn_on_top_of_shirts
s77,sweater,warmer_than_shirt
s77,sweater,less_warm_than_jacket
s77,shoes,clothing
s77,shoes,worn_for_covering_feet
s77,shoes,there_are_2
s77,broom,a_tool
s77,broom,used_for_cleaning
s77,broom,has_a_handle
s77,broom,is_long
s78,hand,has_5_fingers
s78,hand,a_body_part
s78,hand,used_for_grasping
s78,hand,made_of_flesh
s78,dog,a_mammal
s78,dog,has_a_fur
s78,dog,beh_-_makes_noises
s78,dog,an_animal
s78,dog,is_domestic
s78,horse,an_animal
s78,horse,is_tall
s78,horse,used_for_transportation
s78,eye,a_body_part
s78,eye,used_for_seeing
s78,apple,an_object
s78,apple,is_round
s78,apple,is_edible
s78,apple,is_green
s78,apple,is_red
s78,apple,is_yellow
s78,train,a_vehicle
s78,train,used_for_transportation
s78,train,used_on_rail_tracks
s78,train,requires_steam
s78,train,requires_gasoline
s78,train,requires_electricity
s78,potato,a_tuber
s78,potato,is_brown
s78,potato,is_edible
s78,sword,a_weapon
s78,sword,made_of_metal
s78,sword,is_ancient
s79,hand,extreme_part_of_arm
s79,hand,part_of_arm
s79,hand,used_for_grasping
s79,dog,a_mammal
s79,dog,different_sizes
s79,dog,beh_-_eats_meat
s79,dog,used_for_hunting
s79,dog,used_for_hunting
s79,dog,used_for_protection
s79,horse,a_mammal
s79,horse,has_4_legs
s79,horse,used_for_travel
s79,eye,an_organ
s79,eye,used_for_seeing
s79,eye,beh_-_sends_signals_to_brain
s79,apple,a_fruit
s79,apple,tastes_sour
s79,apple,different_colours
s79,train,a_vehicle
s79,train,used_for_travel
s79,train,used_on_rail_tracks
s79,train,is_from_nineteenth_century
s79,potato,like_a_vagina
s79,potato,a_vegetable
s79,sword,heroin
s79,sword,a_weapon
s79,sword,used_for_cutting
s80,hand,a_body_part
s80,hand,extreme_part_of_arm
s80,hand,has_5_fingers
s80,hand,used_for_grasping
s80,dog,an_animal
s80,dog,a_mammal
s80,dog,has_a_long_tail
s80,dog,has_a_short_tail
s80,dog,has_sharp_teeth
s80,dog,has_a_long_muzzle
s80,dog,has_a_short_muzzle
s80,dog,beh_-_walks_on_4_feet
s80,horse,a_mammal
s80,horse,larger_than_a_human
s80,horse,beh_-_walks_on_4_feet
s80,horse,has_a_long_tail
s80,horse,has_a_long_nozzle
s80,eye,a_body_part
s80,eye,part_of_head
s80,eye,is_round
s80,eye,used_for_seeing
s80,apple,a_fruit
s80,apple,is_round
s80,apple,is_green
s80,apple,is_yellow
s80,apple,is_red
s80,apple,tastes_sweet
s80,train,a_vehicle
s80,train,used_for_transportation
s80,train,has_many_cars
s80,train,has_a_caboose
s80,train,used_on_rail_tracks
s80,potato,a_tuber
s80,potato,is_yellow
s80,sword,an_object
s80,sword,has_a_pointed_end
s80,sword,has_a_handle
s80,sword,has_a_steel_blade
s80,sword,has_an_iron_blade
s81,leg,a_lower_limb
s81,leg,a_limb
s81,leg,used_for_moving
s81,table,used_for_holding
s81,table,used_for_working
s81,table,used_for_eating_on
s81,table,has_4_legs
s81,sweater,clothing
s81,sweater,worn_in_winter
s81,sweater,worn_for_the_cold
s81,shoes,clothing
s81,shoes,worn_on_feet
s81,shoes,worn_for_walking
s81,shoes,different_kinds
s81,shoes,worn_for_sports
s81,broom,an_object
s81,broom,used_for_floor_sweeping
s81,broom,used_for_tidying_up
s81,broom,has_a_handle
s81,broom,has_bristles
s82,hand,a_body_part
s82,hand,extreme_part_of_upper_limbs
s82,hand,used_for_grasping
s82,dog,has_4_legs
s82,dog,is_man's_best_friend
s82,dog,beh_-_bites
s82,horse,an_animal
s82,horse,is_fast
s82,horse,used_by_army
s82,eye,an_organ
s82,eye,used_for_seeing
s82,apple,a_fruit
s82,apple,is_juicy
s82,apple,is_healthy
s82,train,a_vehicle
s82,train,used_for_transportation
s82,train,is_fast
s82,train,is_large
s82,potato,like_a_vagina
s82,potato,a_vegetable
s82,potato,tastes_good
s82,sword,a_weapon
s82,sword,used_for_cutting
s82,sword,causes_pain
s83,leg,a_body_part
s83,leg,used_for_stability
s83,leg,connected_to_foot
s83,leg,connected_to_waist
s83,leg,made_of_flesh
s83,leg,has_bones
s83,leg,has_muscles
s83,table,furniture
s83,table,used_for_holding
s83,table,used_for_eating_on
s83,table,found_everywhere
s83,table,has_4_legs
s83,table,has_a_board
s83,sweater,clothing
s83,sweater,is_elegant
s83,sweater,made_of_wool
s83,sweater,worn_on_top_of_shirts
s83,shoes,worn_for_walking
s83,shoes,worn_for_protecting_feet
s83,shoes,is_comfortable
s83,shoes,is_beautiful
s83,broom,used_for_floor_cleaning
s83,broom,has_a_handle
s83,broom,made_of_straw
s84,hand,extreme_part_of_arm
s84,hand,has_5_fingers
s84,hand,has_an_opposable_thumb
s84,hand,used_for_grasping
s84,hand,used_for_feeling
s84,dog,an_animal
s84,dog,a_mammal
s84,dog,is_sociable
s84,dog,beh_-_barks
s84,dog,different_sizes
s84,dog,different_kinds
s84,dog,has_ears
s84,dog,has_a_muzzle
s84,dog,has_a_tail
s84,dog,has_4_legs
s84,horse,an_animal
s84,horse,a_mammal
s84,horse,has_4_legs
s84,horse,is_large
s84,horse,has_a_tail
s84,horse,has_a_mane
s84,horse,used_for_transportation
s84,horse,associated_with_saddles
s84,horse,used_by_riding
s84,horse,beh_-_neighs
s84,eye,an_organ
s84,eye,used_for_seeing
s84,eye,there_are_2
s84,eye,there_are_2
s84,eye,different_colours
s84,eye,is_green
s84,eye,is_brown
s84,eye,is_blue
s84,eye,is_black
s84,eye,is_violet
s84,eye,different_colours
s84,eye,made_of_water
s84,apple,a_fruit
s84,apple,has_a_core
s84,apple,has_a_stem
s84,apple,has_a_skin
s84,apple,has_seeds
s84,apple,has_pulp
s84,apple,is_green
s84,apple,is_yellow
s84,apple,is_red
s84,apple,like_a_fist
s84,train,a_vehicle
s84,train,used_for_transportation
s84,train,used_on_rail_tracks
s84,train,used_by_passengers
s84,train,used_for_cargo
s84,train,has_cars
s84,potato,a_tuber
s84,potato,grows_underground
s84,potato,is_edible
s84,potato,comes_from_America
s84,potato,different_sizes
s84,potato,is_small
s84,potato,has_starch
s84,sword,a_weapon
s84,sword,has_a_handle
s84,sword,has_a_blade
s84,sword,used_for_war
s84,sword,used_for_killing
s84,sword,is_long
s84,sword,is_heavy
s84,sword,made_of_iron
s84,sword,made_of_steel
s85,leg,a_limb
s85,leg,used_for_moving
s85,leg,there_are_2
s85,leg,has_bones
s85,leg,has_muscles
s85,leg,has_ligaments
s85,leg,has_veins
s85,leg,has_arteries
s85,table,has_a_board
s85,table,used_for_holding
s85,table,has_a_board
s85,table,is_rectangular
s85,table,has_3_legs
s85,table,has_legs
s85,sweater,clothing
s85,sweater,worn_on_torso
s85,sweater,worn_for_warmth
s85,sweater,worn_below_head
s85,shoes,clothing
s85,shoes,worn_on_feet
s85,shoes,has_a_sole
s85,shoes,has_a_lace
s85,broom,a_tool
s85,broom,used_for_floor_cleaning
s85,broom,has_a_handle
s85,broom,has_a_head
s86,hand,a_body_part
s86,hand,used_for_touching
s86,hand,used_for_touching
s86,hand,has_5_fingers
s86,dog,eg_-_goa
s86,dog,an_animal
s86,dog,is_domestic
s86,dog,used_for_company
s86,dog,is_man's_best_friend
s86,dog,smells_bad
s86,dog,is_sweet
s86,dog,used_for_guarding
s86,dog,is_faithful
s86,horse,an_animal
s86,horse,used_for_cargo
s86,horse,used_for_transportation
s86,horse,is_large
s86,horse,is_beautiful
s86,horse,is_fast
s86,eye,a_body_part
s86,eye,used_for_seeing
s86,eye,is_important
s86,eye,different_colours
s86,eye,different_shapes
s86,apple,a_fruit
s86,apple,is_green
s86,apple,is_red
s86,apple,is_yellow
s86,apple,has_many_vitamins
s86,apple,is_common
s86,apple,tastes_good
s86,train,a_vehicle
s86,train,is_public
s86,train,used_for_transportation
s86,train,requires_a_fare
s86,train,like_a_serpent
s86,train,used_on_rail_tracks
s86,potato,a_tuber
s86,potato,tastes_good
s86,potato,is_yellow
s86,potato,eaten_by_cooking
s86,potato,is_edible
s86,sword,a_weapon
s86,sword,is_medieval
s86,sword,used_by_knights
s86,sword,is_heavy
s87,leg,a_limb
s87,leg,used_for_walking
s87,leg,used_for_standing
s87,leg,has_a_mobile_part
s87,leg,has_joints
s87,leg,connected_to_foot
s87,table,has_a_board
s87,table,has_4_legs
s87,table,is_waist_tall
s87,table,is_waist_tall
s87,table,used_for_eating_on
s87,table,used_for_writing_on
s87,table,used_for_working
s87,table,used_for_writing_on
s87,sweater,a_relative_of_jackets
s87,sweater,made_of_cotton
s87,sweater,worn_for_covering
s87,sweater,worn_in_spring
s87,sweater,worn_in_fall
s87,shoes,worn_for_protecting_feet
s87,shoes,different_kinds
s87,shoes,a_fashion_accessory
s87,shoes,worn_for_covering_feet
s87,broom,used_for_floor_cleaning
s87,broom,has_a_handle
s87,broom,has_bristles
s88,hand,a_body_part
s88,hand,part_of_arm
s88,hand,used_for_grasping
s88,hand,used_for_doing
s88,hand,has_5_fingers
s88,hand,has_fingers
s88,hand,used_for_grasping
s88,dog,an_animal
s88,dog,has_4_legs
s88,dog,is_domestic
s88,dog,a_mammal
s88,dog,beh_-_barks
s88,dog,smells_bad
s88,dog,is_faithful
s88,horse,a_vehicle
s88,horse,used_for_transportation
s88,horse,an_animal
s88,horse,has_4_legs
s88,horse,has_a_mane
s88,horse,used_by_riding
s88,horse,lives_in_stables
s88,eye,an_organ
s88,eye,part_of_face
s88,eye,used_for_seeing
s88,eye,has_a_cornea
s88,eye,has_an_iris
s88,eye,has_a_pupil
s88,eye,used_for_seduction
s88,apple,a_fruit
s88,apple,has_a_skin
s88,apple,has_pulp
s88,apple,grows_on_trees
s88,apple,is_edible
s88,apple,eaten_in_strudel
s88,train,a_vehicle
s88,train,used_for_transportation
s88,train,used_for_transportation
s88,train,used_for_cargo
s88,train,used_on_rail_tracks
s88,train,makes_stops
s88,train,used_on_rail_tracks
s88,train,moves_from_one_point_to_the_other
s88,train,found_at_crossings
s88,potato,a_tuber
s88,potato,grows_underground
s88,potato,comes_from_America
s88,potato,used_for_dumplings
s88,potato,associated_with_hunger
s88,sword,a_weapon
s88,sword,used_for_cutting
s88,sword,used_for_killing
s88,sword,has_a_handle
s88,sword,has_a_blade
s88,sword,used_for_fencing
s88,sword,used_by_fencers
s88,sword,used_for_war
s89,leg,is_tall
s89,leg,connected_to_foot
s89,leg,has_muscles
s89,leg,used_for_moving
s89,leg,used_for_walking
s89,leg,used_for_pedaling
s89,leg,used_for_speeding_up
s89,table,has_chairs
s89,table,is_waist_tall
s89,table,has_4_legs
s89,table,found_everywhere
s89,sweater,a_sweater
s89,sweater,made_of_wool
s89,sweater,worn_for_warmth
s89,shoes,worn_for_covering_feet
s89,shoes,worn_above_socks
s90,hand,a_body_part
s90,hand,used_for_grasping
s90,hand,has_5_fingers
s90,hand,extreme_part_of_body
s90,dog,an_animal
s90,dog,beh_-_barks
s90,dog,different_sizes
s90,dog,different_colours
s90,horse,an_animal
s90,horse,is_strong
s90,horse,is_large
s90,horse,is_fast
s90,horse,has_a_large_jaw
s90,horse,beh_-_likes_sugar
s90,horse,used_by_riding
s90,horse,has_hooves
s90,horse,has_4_legs
s90,eye,a_body_part
s90,eye,used_for_seeing
s90,apple,a_fruit
s90,apple,is_round
s90,apple,has_thin_skin
s90,apple,different_colours
s90,apple,is_yellow
s90,apple,is_green
s90,apple,is_red
s90,apple,eaten_in_pies
s90,apple,used_for_juice
s90,train,a_vehicle
s90,train,used_for_transportation
s90,train,is_long
s90,train,has_many_cars
s90,potato,a_tuber
s90,sword,a_tool
s90,sword,has_a_pointed_end
s90,sword,used_for_hurting
s91,leg,a_lower_limb
s91,leg,a_limb
s91,leg,has_a_thigh
s91,leg,has_a_leg
s91,leg,there_are_2
s91,leg,used_for_walking
s91,table,has_a_board
s91,table,made_of_wood
s91,table,has_4_legs
s91,table,used_for_eating_on
s91,table,used_for_writing_on
s91,table,has_chairs
s91,table,is_important
s91,sweater,brings_bad_memories
s91,sweater,clothing
s91,sweater,associated_with_village_festivals
s91,shoes,worn_on_feet
s91,broom,a_tool
s91,broom,used_for_cleaning
s91,broom,associated_with_movie_with_dancing_brooms
s92,hand,a_body_part
s92,hand,used_for_grasping
s92,dog,an_animal
s92,dog,is_domestic
s92,dog,has_4_legs
s92,dog,beh_-_eats_everything
s92,dog,beh_-_has_strong_sense_of_smell
s92,horse,an_animal
s92,horse,lives_on_farms
s92,horse,has_4_legs
s92,horse,used_for_working
s92,horse,used_by_riding
s92,eye,a_body_part
s92,eye,part_of_head
s92,eye,used_for_seeing
s92,eye,different_colours
s92,apple,a_fruit
s92,apple,is_edible
s92,apple,has_a_skin
s92,apple,different_colours
s92,apple,associated_with_Snowhite
s92,train,a_vehicle
s92,train,used_for_transportation
s92,train,beh_-_moves
s92,train,used_on_rail_tracks
s92,train,has_many_cars
s92,train,has_a_caboose
s92,potato,a_tuber
s92,potato,grows_underground
s92,potato,is_edible
s92,potato,has_a_yellow_skin
s92,sword,bought/sold_in_stores
s92,sword,an_object
s92,sword,made_of_iron
s92,sword,made_of_bronze
s92,sword,made_of_copper
s92,sword,used_for_war
s92,sword,is_cross_shaped
s93,leg,a_body_part
s93,leg,there_are_2
s93,leg,used_for_walking
s93,table,an_object
s93,table,used_for_eating_on
s93,table,used_for_holding_plates
s93,table,used_for_holding_glasses
s93,table,used_for_writing_on
s93,sweater,clothing
s93,sweater,worn_for_the_cold
s93,sweater,worn_for_warmth
s93,sweater,different_colours
s93,shoes,an_object
s93,shoes,worn_on_feet
s93,shoes,worn_outside
s93,broom,is_long
s93,broom,has_a_handle
s93,broom,has_bristles
s93,broom,used_for_floor_cleaning
s94,hand,a_body_part
s94,hand,extreme_part_of_upper_limbs
s94,hand,used_for_grasping
s94,hand,used_for_writing
s94,dog,has_4_legs
s94,dog,different_kinds
s94,horse,has_4_legs
s94,horse,beh_-_moves
s94,eye,used_for_seeing
s94,apple,a_fruit
s94,apple,is_red
s94,apple,is_green
s94,apple,is_yellow
s94,apple,is_round
s94,train,a_vehicle
s94,train,used_for_transportation
s94,train,is_public
s94,train,used_on_rail_tracks
s94,potato,a_vegetable
s94,potato,grows_underground
s94,sword,an_object
s94,sword,used_for_war
s94,sword,has_a_pointed_end
s94,sword,made_of_iron
s94,sword,has_a_handle
s95,leg,a_body_part
s95,leg,used_for_standing
s95,leg,has_bones
s95,leg,made_of_flesh
s95,leg,has_a_fur
s95,table,furniture
s95,table,used_for_working
s95,table,used_for_writing_on
s95,table,used_for_eating_on
s95,table,used_by_sitting
s95,table,has_4_legs
s95,sweater,clothing
s95,sweater,made_of_wool
s95,sweater,is_prickly
s95,sweater,worn_for_warmth
s95,shoes,footware
s95,shoes,worn_on_feet
s95,shoes,has_a_sole
s95,shoes,has_a_lace
s95,shoes,has_a_frame
s95,broom,an_object
s95,broom,used_for_sweeping
s95,broom,has_a_handle
s95,broom,has_bristles
s95,broom,associated_with_witches
s95,broom,used_with_dustpan
s96,hand,a_body_part
s96,hand,used_for_grasping
s96,hand,used_for_writing
s96,hand,has_5_fingers
s96,hand,there_are_2
s96,dog,an_animal
s96,dog,lives_on_the_ground
s96,dog,has_4_legs
s96,dog,has_a_tail
s96,dog,is_faithful
s96,dog,is_man's_best_friend
s96,dog,different_kinds
s96,horse,has_4_legs
s96,horse,is_large
s96,horse,has_a_mane
s96,horse,has_hooves
s96,horse,is_hard_to_ride
s96,horse,used_for_pulling
s96,horse,used_for_pulling
s96,eye,a_body_part
s96,eye,used_for_seeing
s96,apple,a_fruit
s96,apple,is_red
s96,apple,is_green
s96,apple,has_an_edible_skin
s96,apple,is_small
s96,apple,is_healthy
s96,apple,is_round
s96,apple,grows_on_trees
s96,train,a_vehicle
s96,train,used_for_transportation
s96,train,used_on_rail_tracks
s96,train,has_cars
s96,train,is_fast
s96,train,is_long
s96,train,requires_a_fare
s96,potato,a_vegetable
s96,potato,a_tuber
s96,potato,grows_in_gardens
s96,potato,different_kinds
s96,potato,eaten_by_frying
s96,potato,eaten_by_boiling
s96,potato,eaten_by_oven_baking
s96,sword,a_tool
s96,sword,used_for_killing
s96,sword,is_sharp
s96,sword,is_sharp
s96,sword,used_by_knights
s97,leg,a_body_part
s97,leg,used_for_walking
s97,leg,used_for_running
s97,leg,used_for_jumping
s97,leg,used_for_moving
s97,leg,there_are_2
s97,table,furniture
s97,table,used_for_eating_on
s97,table,different_functions
s97,sweater,clothing
s97,sweater,worn_for_warmth
s97,sweater,worn_for_the_cold
s97,shoes,clothing
s97,shoes,worn_for_walking
s97,broom,a_tool
s97,broom,used_for_cleaning
s98,hand,a_body_part
s98,hand,has_5_fingers
s98,hand,used_for_grasping
s98,hand,has_an_opposable_thumb
s98,hand,there_are_2
s98,dog,an_animal
s98,dog,is_domestic
s98,dog,has_4_legs
s98,dog,has_a_tail
s98,dog,has_2_eyes
s98,dog,has_a_nose
s98,dog,has_a_mouth
s98,dog,has_2_ears
s98,dog,has_a_fur
s98,dog,used_for_company
s98,dog,used_for_protection
s98,dog,beh_-_barks
s98,horse,an_animal
s98,horse,has_4_legs
s98,horse,used_for_pulling
s98,horse,used_for_transportation
s98,horse,beh_-_neighs
s98,horse,is_fast
s98,horse,is_large
s98,horse,is_heavy
s98,eye,a_body_part
s98,eye,different_colours
s98,eye,is_brown
s98,eye,is_black
s98,eye,is_blue
s98,eye,is_green
s98,eye,used_for_seeing
s98,eye,there_are_2
s98,apple,a_fruit
s98,apple,grows_on_trees
s98,apple,is_green
s98,apple,is_yellow
s98,apple,is_red
s98,apple,is_healthy
s98,train,a_vehicle
s98,train,used_for_travel
s98,train,requires_a_fare
s98,train,used_on_rail_tracks
s98,train,follows_schedule
s98,train,is_fast
s98,train,not_stuck_in_traffic
s98,potato,a_vegetable
s98,potato,is_yellow
s98,potato,grows_in_gardens
s98,potato,eaten_by_boiling
s98,potato,eaten_by_frying
s98,sword,a_weapon
s98,sword,made_of_iron
s98,sword,used_by_knights
s98,sword,is_dangerous
s99,leg,a_body_part
s99,leg,used_for_walking
s99,leg,a_limb
s99,leg,a_lower_limb
s99,leg,connected_to_foot
s99,table,has_a_board
s99,table,made_of_wood
s99,table,used_for_eating_on
s99,table,used_for_working
s99,table,has_4_legs
s99,table,found_at_ground_level
s99,sweater,clothing
s99,sweater,worn_in_winter
s99,sweater,worn_for_warmth
s99,sweater,worn_by_people
s99,sweater,different_colours
s99,sweater,different_shapes
s99,shoes,worn
s99,shoes,worn_on_feet
s99,shoes,worn_for_walking
s99,shoes,different_kinds
s99,broom,used_for_cleaning
s99,broom,has_a_handle
s99,broom,has_bristles
s100,hand,a_limb
s100,hand,has_5_fingers
s100,hand,has_an_opposable_thumb
s100,dog,an_animal
s100,dog,has_4_legs
s100,horse,an_animal
s100,horse,is_edible
s100,eye,like_an_open_wound
s100,eye,part_of_face
s100,apple,a_fruit
s100,apple,grows_on_apple_trees
s100,apple,is_edible
s100,train,a_vehicle
s100,train,used_for_transportation
s100,potato,a_tuber
s100,potato,is_edible
s100,potato,is_yellow
s100,sword,used_for_killing
s101,leg,a_limb
s101,leg,a_lower_limb
s101,leg,used_for_walking
s101,table,furniture
s101,table,used_for_holding
s101,table,found_in_houses
s101,sweater,clothing
s101,sweater,worn_for_the_cold
s101,shoes,worn_for_walking
s101,shoes,worn_for_protecting_feet
s101,shoes,worn_on_feet
s101,broom,used_for_removing_dust
s101,broom,is_large
s101,broom,has_a_handle
s102,shoes,worn_on_feet
s102,shoes,different_colours
s102,shoes,has_a_sole
s102,shoes,has_a_lace
s102,shoes,worn_for_covering_feet
s102,shoes,worn_for_walking
s102,shoes,worn_for_protecting_feet
s102,sword,a_weapon
s102,sword,is_medieval
s102,sword,is_long
s102,sword,has_a_pointed_end
s102,sword,is_sharp
s102,sword,made_of_iron
s102,sword,has_a_handle
s102,horse,an_animal
s102,horse,has_a_mane
s102,horse,has_a_tail
s102,horse,used_for_transportation
s102,horse,is_fast
s102,broom,used_for_floor_cleaning
s102,broom,has_a_handle
s102,broom,has_bristles
s102,dog,an_animal
s102,dog,is_small
s102,dog,is_large
s102,dog,has_4_legs
s102,dog,is_lively
s102,dog,is_man's_best_friend
s102,eye,used_for_seeing
s102,eye,there_are_2
s102,eye,different_colours_and_shapes
s102,eye,is_delicate
s102,eye,part_of_face
s102,train,a_vehicle
s102,train,used_for_transportation
s102,train,has_many_cars
s102,train,used_by_many_passengers
s102,train,used_on_rail_tracks
s103,apple,is_edible
s103,apple,a_fruit
s103,apple,grows_on_trees
s103,apple,has_many_vitamins
s103,apple,is_healthy
s103,potato,is_edible
s103,potato,a_vegetable
s103,potato,eaten_by_frying
s103,potato,eaten_by_boiling
s103,potato,eaten_by_oven_baking
s103,potato,eaten_by_cooking
s103,hand,a_body_part
s103,hand,there_are_2
s103,hand,is_useful
s103,table,made_of_wood
s103,table,found_in_houses
s103,table,found_in_offices
s103,table,used_for_eating_on
s103,table,used_for_working
s103,table,used_for_writing_on
s103,table,has_4_legs
s103,sweater,clothing
s103,sweater,eg_-_a_pull-over
s103,sweater,worn_in_winter
s103,sweater,worn_for_the_cold
s103,sweater,made_of_wool
s103,leg,a_body_part
s103,leg,has_muscles
s103,leg,there_are_2
s104,shoes,an_object
s104,shoes,is_useful
s104,shoes,worn_for_walking
s104,shoes,worn_for_protecting_feet
s104,shoes,worn_for_covering_feet
s104,sword,a_weapon
s104,sword,is_dangerous
s104,sword,is_medieval
s104,sword,has_a_blade
s104,sword,has_a_handle
s104,horse,an_animal
s104,horse,is_fascinating
s104,horse,has_4_long_legs
s104,horse,has_lean_body
s104,horse,a_mammal
s104,broom,like_a_large_brush
s104,broom,used_for_floor_cleaning
s104,dog,an_animal
s104,dog,is_common
s104,dog,found_in_cities
s104,dog,is_man's_best_friend
s104,eye,used_for_seeing
s104,train,a_vehicle
s104,train,used_for_transportation
s104,train,a_relative_of_cars
s104,train,used_on_rail_tracks
s105,apple,a_fruit
s105,apple,is_edible
s105,apple,different_colours
s105,apple,is_hard
s105,potato,is_edible
s105,potato,a_tuber
s105,potato,is_edible
s105,potato,grows_on_the_ground
s105,potato,a_vegetable
s105,potato,is_round
s105,potato,is_yellow
s105,potato,is_red
s105,potato,is_hard
s105,potato,eaten_by_cooking
s105,hand,a_body_part
s105,hand,has_fingers
s105,hand,used_for_grasping
s105,hand,used_for_doing
s105,table,is_hard
s105,table,made_of_wood
s105,table,made_of_different_materials
s105,table,is_rectangular
s105,table,is_round
s105,table,has_4_legs
s105,table,an_object
s105,table,used_for_eating_on
s105,table,used_for_holding
s105,table,used_for_working
s105,sweater,clothing
s105,sweater,worn_for_covering
s105,sweater,worn_for_warmth
s105,sweater,made_of_different_materials
s105,sweater,worn_for_the_cold
s105,leg,a_body_part
s105,leg,there_are_2
s105,leg,used_for_walking
s105,leg,used_for_standing
s105,leg,a_limb
s106,shoes,worn_on_feet
s106,shoes,worn_for_protection
s106,shoes,worn_for_protection
s106,shoes,worn_for_protection
s106,shoes,has_a_lace
s106,sword,a_weapon
s106,sword,has_a_handle
s106,sword,has_a_blade
s106,sword,is_ancient
s106,sword,used_by_warriors
s106,horse,an_animal
s106,horse,a_mammal
s106,horse,has_4_legs
s106,horse,has_a_mane
s106,horse,used_for_transportation
s106,horse,used_for_travel
s106,broom,a_tool
s106,broom,used_for_floor_cleaning
s106,broom,has_a_long_handle
s106,broom,has_bristles
s106,broom,found_in_houses
s106,dog,an_animal
s106,dog,a_mammal
s106,dog,is_man's_best_friend
s106,dog,has_4_legs
s106,dog,found_everywhere
s106,eye,an_organ
s106,eye,there_are_2
s106,eye,used_for_seeing
s106,eye,is_round
s106,train,a_vehicle
s106,train,used_for_transportation
s106,train,used_on_rail_tracks
s106,train,has_cars
s107,apple,a_fruit
s107,apple,different_colours
s107,apple,grows_on_apple_trees
s107,apple,is_round
s107,potato,a_tuber
s107,potato,is_edible
s107,potato,is_yellow
s107,potato,has_a_dark_skin
s107,potato,grows_underground
s107,hand,a_body_part
s107,hand,connected_to_wrist
s107,hand,used_for_grasping
s107,hand,has_parts
s107,table,furniture
s107,table,has_a_board
s107,table,has_4_legs
s107,table,used_for_holding
s107,sweater,clothing
s107,sweater,is_made
s107,sweater,made_of_different_materials
s107,sweater,worn_for_covering_the_upper_body
s107,sweater,worn_in_winter
s107,leg,a_limb
s107,leg,a_lower_limb
s107,leg,a_body_part
s107,leg,used_for_moving
s107,leg,has_different_parts
s107,leg,has_a_thigh
s107,leg,has_a_knee
s107,leg,has_a_calf
s108,shoes,an_object
s108,shoes,is_useful
s108,shoes,worn_for_walking
s108,shoes,different_shapes
s108,sword,a_tool
s108,sword,has_a_pointed_end
s108,sword,is_ancient
s108,sword,is_dangerous
s108,sword,used_for_war
s108,horse,an_animal
s108,horse,is_large
s108,horse,has_4_legs
s108,horse,used_for_transportation
s108,horse,beh_-_eats_grass
s108,broom,has_a_handle
s108,broom,has_bristles
s108,broom,used_for_cleaning
s108,broom,made_of_wood
s108,broom,found_in_houses
s108,dog,an_animal
s108,dog,used_for_company
s108,dog,is_man's_best_friend
s108,dog,a_mammal
s108,dog,different_kinds
s108,eye,an_organ
s108,eye,used_for_seeing
s108,eye,has_different_parts
s108,eye,is_useful
s108,eye,used_for_seeing
s108,train,a_vehicle
s108,train,used_for_transportation
s108,train,used_on_rail_tracks
s108,train,requires_a_fare
s108,train,is_fast
s109,apple,a_fruit
s109,apple,is_edible
s109,apple,is_red
s109,apple,is_green
s109,apple,is_yellow
s109,apple,is_round
s109,potato,a_tuber
s109,potato,is_edible
s109,potato,eaten_by_cooking
s109,potato,is_small
s109,hand,a_body_part
s109,hand,used_for_handling
s109,hand,extreme_part_of_arm
s109,hand,has_5_fingers
s109,table,an_object
s109,table,has_a_board
s109,table,used_for_eating_on
s109,table,used_for_holding
s109,table,different_sizes
s109,table,different_colours
s109,table,made_of_different_materials
s109,sweater,clothing
s109,sweater,used_by_wearing
s109,sweater,worn_on_the_upper_body
s109,sweater,worn_for_keeping_arms_warm
s109,sweater,worn_for_keeping_torso_warm
s109,sweater,different_sizes
s109,sweater,different_colours
s109,leg,a_body_part
s109,leg,lower_part_of_body
s109,leg,used_for_support
s109,leg,used_for_walking
s110,shoes,worn_on_feet
s110,shoes,worn_for_protecting_feet
s110,shoes,worn_for_walking
s110,shoes,different_sizes
s110,sword,a_weapon
s110,sword,is_dangerous
s110,sword,used_for_killing
s110,sword,is_ancient
s110,horse,an_animal
s110,horse,a_mammal
s110,horse,used_for_transportation
s110,horse,is_large
s110,broom,used_for_floor_sweeping
s110,broom,has_a_long_handle
s110,dog,an_animal
s110,dog,a_mammal
s110,dog,is_man's_best_friend
s110,dog,is_faithful
s110,eye,a_body_part
s110,eye,used_for_seeing
s110,eye,used_for_seeing
s110,eye,has_eyelashes
s110,eye,different_colours
s110,train,a_vehicle
s110,train,used_for_transportation
s110,train,is_large
s110,train,has_cars
s111,apple,grows_on_apple_trees
s111,apple,different_sizes
